"SHORT_CODE","START_DATE","EVENT_TYPE","CALL_TYPE","SUBSCRIBER_TYPE","KEYWORD","NB_TAXATION","AMOUNT"
"2168000",08/05/2026,"74","VAS","PREPAID","elj1",2425,970
"216855201",08/05/2026,"75","VAS","HYB","_N",1565,7825
"21685085",08/05/2026,"74","VAS","PREPAID","_N",327,47088
"2168000",08/05/2026,"74","VAS","PREPAID","tts",3498,1749
"21685051",08/05/2026,"75","VAS","HYB","_N",76,76
"2168000",08/05/2026,"74","VAS","PREPAID","kid1",858,3861
"2168000",08/05/2026,"74","VAS","PREPAID","cpt",438,2409
"2168000",08/05/2026,"74","VAS","HYB","smt1",610,2135
"21685001",08/05/2026,"75","VAS","HYB","_N",93,2325
"2168000",08/05/2026,"74","VAS","PREPAID","ajw2",20,12
"2168000",08/05/2026,"74","VAS","HYB","tth",60,27
"2168000",08/05/2026,"74","VAS","HYB","elj1",130,52
"2168000",08/05/2026,"74","VAS","PREPAID","dsc",9,225
"21685351",08/05/2026,"74","VAS","PREPAID","_N",1,49
"2168000",09/05/2026,"74","VAS","PREPAID","rtt1",13020,5859
"2168000",09/05/2026,"74","VAS","PREPAID","es1",6704,3352
"2168000",09/05/2026,"74","VAS","PREPAID","fig",7856,43208
"2168000",09/05/2026,"74","VAS","PREPAID","ds",869,39105
"2168560602",09/05/2026,"75","VAS","PREPAID","_N",3567,160515
"2168000",09/05/2026,"74","VAS","PREPAID","fof1",669,4683
"21685875",09/05/2026,"75","VAS","PREPAID","_N",3701,29608
"21685857",09/05/2026,"75","VAS","PREPAID","_N",5389,37723
"2168000",09/05/2026,"74","VAS","PREPAID","mo1",993,5958
"2168000",09/05/2026,"74","VAS","HYB","ds",177,7965
"2168000",09/05/2026,"74","VAS","PREPAID","kid1",860,387
"21685001",09/05/2026,"75","VAS","PREPAID","_N",1283,32075
"21685580",09/05/2026,"74","VAS","PREPAID","_N",36,54
"2168000",09/05/2026,"74","VAS","HYB","fig2",148,814
"2168000",09/05/2026,"74","VAS","HYB","tj",515,23175
"2168000",09/05/2026,"74","VAS","HYB","es1",373,1865
"2168000",09/05/2026,"74","VAS","PREPAID","viu1",1836,918
"2168560602",09/05/2026,"75","VAS","HYB","_N",330,1485
"21685085",09/05/2026,"74","VAS","HYB","_N",14,2016
"2168000",09/05/2026,"74","VAS","HYB","ajw1",65,39
"2168000",09/05/2026,"74","VAS","HYB","sh2",10,1499
"2168000",09/05/2026,"74","VAS","PREPAID","nj3",5,10
"2168000",09/05/2026,"74","VAS","PREPAID","sh1",7,6293
"2168000",09/05/2026,"74","VAS","PREPAID","mo2",5,175
"21685353",09/05/2026,"74","VAS","PREPAID","_N",14,21
"216855194",08/05/2026,"75","VAS","HYB","_N",3,225
"2168000",09/05/2026,"74","VAS","PREPAID","ich1",1,6
"216853771",10/05/2026,"75","VAS","PREPAID","_N",4132,14462
"2168560603",10/05/2026,"75","VAS","PREPAID","_N",4579,206055
"2168590602",10/05/2026,"75","VAS","HYB","_N",808,404
"2168000",10/05/2026,"74","VAS","PREPAID","ouk1",6897,34485
"2168000",10/05/2026,"74","VAS","PREPAID","cf",4006,2003
"216855201",10/05/2026,"75","VAS","HYB","_N",1435,7175
"2168000",10/05/2026,"74","VAS","HYB","nj1",64,128
"216855193",10/05/2026,"75","VAS","PREPAID","_N",3551,49714
"21685857",10/05/2026,"75","VAS","PREPAID","_N",3736,26152
"2168000",10/05/2026,"74","VAS","PREPAID","mo1",962,5772
"2168000",10/05/2026,"74","VAS","PREPAID","foo1",165,7425
"21685510",10/05/2026,"74","VAS","HYB","_N",4,8
"2168000",10/05/2026,"74","VAS","HYB","sw2",18,108
"2168000",10/05/2026,"74","VAS","PREPAID","dst",63,1575
"21685001",09/05/2026,"74","VAS","PREPAID","_N",1,5
"2168000",10/05/2026,"74","VAS","HYB","ajw1",79,474
"2168000",10/05/2026,"74","VAS","HYB","kid1",65,2925
"2168000",10/05/2026,"74","VAS","HYB","foo1",15,675
"21685001",10/05/2026,"75","VAS","PREPAID","_N",704,176
"2168000",10/05/2026,"74","VAS","HYB","too1",24,12
"21685151",10/05/2026,"74","VAS","HYB","_N",1,1
"21685151",10/05/2026,"74","VAS","PREPAID","_N",1,1
"2168000",10/05/2026,"74","VAS","HYB","nj2",2,14
"2168000",11/05/2026,"74","VAS","PREPAID","raf",13013,65065
"21685875",11/05/2026,"75","VAS","PREPAID","_N",4333,34664
"2168000",11/05/2026,"74","VAS","PREPAID","9is",7104,24864
"2168590601",11/05/2026,"75","VAS","PREPAID","_N",9406,4703
"2168590604",11/05/2026,"75","VAS","PREPAID","_N",2811,174282
"21685857",11/05/2026,"75","VAS","HYB","_N",149,1043
"2168560603",11/05/2026,"75","VAS","HYB","_N",197,8865
"2168000",11/05/2026,"74","VAS","HYB","cf",307,1535
"2168000",11/05/2026,"74","VAS","HYB","fig",280,154
"21685051",11/05/2026,"75","VAS","HYB","_N",63,63
"21685198",11/05/2026,"75","VAS","HYB","_N",158,79
"2168000",11/05/2026,"74","VAS","HYB","too1",26,13
"21685999",11/05/2026,"74","VAS","PREPAID","_N",11,1584
"2168000",10/05/2026,"74","VAS","HYB","sh1",1,899
"216855195",11/05/2026,"75","VAS","PREPAID","_N",3,75
"2168000",12/05/2026,"74","VAS","PREPAID","ra1",3266,1633
"2168000",12/05/2026,"74","VAS","PREPAID","sw1",7243,43458
"2168000",12/05/2026,"74","VAS","PREPAID","kid1",1021,45945
"21685875",12/05/2026,"75","VAS","PREPAID","_N",4189,33512
"2168000",12/05/2026,"74","VAS","PREPAID","esl1",2904,1452
"2168000",12/05/2026,"74","VAS","HYB","bus1",1303,7818
"2168000",12/05/2026,"74","VAS","PREPAID","gm",9713,38852
"2168590601",12/05/2026,"75","VAS","PREPAID","_N",9399,46995
"21685580",12/05/2026,"74","VAS","PREPAID","_N",34,51
"2168000",12/05/2026,"74","VAS","PREPAID","qe2",117,702
"21685008",12/05/2026,"75","VAS","PREPAID","_N",447,11175
"2168590602",12/05/2026,"75","VAS","HYB","_N",839,4195
"2168000",12/05/2026,"74","VAS","HYB","elj1",109,436
"2168000",12/05/2026,"74","VAS","HYB","gm",158,632
"2168000",12/05/2026,"74","VAS","HYB","ajw1",65,39
"2168000",12/05/2026,"74","VAS","PREPAID","nj2",21,147
"2168000",12/05/2026,"74","VAS","PREPAID","tch2",1,5
"2168000",12/05/2026,"74","VAS","PREPAID","est2",1,4
"216855195",12/05/2026,"75","VAS","PREPAID","_N",2,5
"2168000",13/05/2026,"74","VAS","PREPAID","lig1",4210,2105
"2168000",13/05/2026,"74","VAS","PREPAID","qe3",4681,257455
"2168000",13/05/2026,"74","VAS","PREPAID","mb1",38517,192585
"21685856",13/05/2026,"75","VAS","PREPAID","_N",3927,27489
"2168590603",13/05/2026,"75","VAS","PREPAID","_N",3989,247318
"2168000",13/05/2026,"74","VAS","PREPAID","kow2",6701,40206
"2168000",13/05/2026,"74","VAS","PREPAID","nj1",3387,6774
"2168000",13/05/2026,"74","VAS","HYB","mo1",66,396
"2168560602",13/05/2026,"75","VAS","PREPAID","_N",3511,157995
"21685555",13/05/2026,"74","VAS","PREPAID","_N",5,45
"2168000",13/05/2026,"74","VAS","HYB","kow2",335,201
"2168000",13/05/2026,"74","VAS","HYB","raf1",30,15
"2168000",13/05/2026,"74","VAS","HYB","dse",39,975
"2168000",13/05/2026,"74","VAS","HYB","esp",142,71
"2168000",13/05/2026,"74","VAS","HYB","9is",162,567
"2168000",13/05/2026,"74","VAS","HYB","kid1",58,261
"2168560601",13/05/2026,"75","VAS","HYB","_N",131,5895
"2168000",13/05/2026,"74","VAS","HYB","too1",20,10
"21685555",13/05/2026,"74","VAS","HYB","_N",2,18
"216855193",13/05/2026,"75","VAS","HYB","_N",63,882
"2168000",13/05/2026,"74","VAS","HYB","nj2",6,42
"2168000",13/05/2026,"74","VAS","PREPAID","dsa",11,495
"2168000",13/05/2026,"74","VAS","PREPAID","exs2",1,35
"2168000",14/05/2026,"74","VAS","HYB","plw1",3841,19205
"2168000",14/05/2026,"74","VAS","PREPAID","qe3",4876,26818
"2168000",14/05/2026,"74","VAS","PREPAID","taw1",5842,35052
"2168000",14/05/2026,"74","VAS","HYB","ww",681,3405
"216855193",14/05/2026,"75","VAS","PREPAID","_N",3751,52514
"2168000",14/05/2026,"74","VAS","PREPAID","lig1",4318,2159
"2168000",14/05/2026,"74","VAS","PREPAID","dse",217,5425
"2168000",14/05/2026,"74","VAS","HYB","ds",202,909
"2168000",14/05/2026,"74","VAS","HYB","lig1",904,452
"2168590601",14/05/2026,"75","VAS","HYB","_N",532,266
"2168000",14/05/2026,"74","VAS","PREPAID","foo1",322,1449
"2168000",14/05/2026,"74","VAS","HYB","fof1",98,686
"21685353",14/05/2026,"75","VAS","HYB","_N",429,1287
"2168000",14/05/2026,"74","VAS","HYB","dsa",64,288
"2168000",14/05/2026,"74","VAS","HYB","mo1",79,474
"2168000",14/05/2026,"74","VAS","HYB","cpr",573,1719
"2168000",14/05/2026,"74","VAS","HYB","kid1",67,3015
"21685510",14/05/2026,"74","VAS","PREPAID","_N",154,308
"21685510",14/05/2026,"74","VAS","HYB","_N",12,24
"2168000",14/05/2026,"74","VAS","HYB","dst",5,125
"21685008",14/05/2026,"74","VAS","PREPAID","_N",1,5
"2168000",14/05/2026,"74","VAS","HYB","dsc",5,125
"2168000",14/05/2026,"74","VAS","PREPAID","est2",3,12
"2168000",14/05/2026,"74","VAS","HYB","sh1",3,2697
"2168000",15/05/2026,"74","VAS","PREPAID","tth",1083,48735
"2168000",15/05/2026,"74","VAS","PREPAID","tts",4337,21685
"2168000",15/05/2026,"74","VAS","PREPAID","cpr",10021,30063
"2168000",15/05/2026,"74","VAS","PREPAID","raf1",883,4415
"2168000",15/05/2026,"74","VAS","PREPAID","foo1",295,13275
"2168000",15/05/2026,"74","VAS","PREPAID","se1",5395,37765
"2168000",15/05/2026,"74","VAS","PREPAID","9is",7636,26726
"21685220",15/05/2026,"75","VAS","HYB","_N",288,1152
"2168000",15/05/2026,"74","VAS","HYB","ra1",295,1475
"2168000",15/05/2026,"74","VAS","HYB","ouk1",1689,8445
"2168000",15/05/2026,"74","VAS","PREPAID","kow",24807,148842
"216855201",15/05/2026,"75","VAS","HYB","_N",1533,7665
"2168000",15/05/2026,"74","VAS","PREPAID","kow3",8953,53718
"2168000",15/05/2026,"74","VAS","PREPAID","qe2",479,2874
"2168000",15/05/2026,"74","VAS","PREPAID","est1",1423,64035
"2168000",15/05/2026,"74","VAS","PREPAID","dse",167,4175
"2168000",15/05/2026,"74","VAS","HYB","cf",324,162
"216855194",15/05/2026,"75","VAS","PREPAID","_N",237,17775
"21685008",15/05/2026,"75","VAS","HYB","_N",93,2325
"21685580",15/05/2026,"74","VAS","PREPAID","_N",23,345
"2168000",15/05/2026,"74","VAS","HYB","tth",49,2205
"2168000",15/05/2026,"74","VAS","PREPAID","bus2",2,5
"2168000",15/05/2026,"74","VAS","HYB","raf1",26,13
"21685988",15/05/2026,"74","VAS","HYB","_N",8,12
"2168000",15/05/2026,"74","VAS","HYB","qe1",12,84
"2168000",15/05/2026,"74","VAS","PREPAID","vib1",4,2
"21685555",15/05/2026,"74","VAS","HYB","_N",2,18
"2168000",15/05/2026,"74","VAS","PREPAID","kly",1,6
"2168000",16/05/2026,"74","VAS","PREPAID","fig",7605,418275
"2168000",16/05/2026,"74","VAS","PREPAID","taw1",5603,33618
"2168000",16/05/2026,"74","VAS","PREPAID","est1",1427,64215
"2168590604",16/05/2026,"75","VAS","PREPAID","_N",2627,162874
"2168000",16/05/2026,"74","VAS","PREPAID","kid1",946,4257
"2168000",16/05/2026,"74","VAS","PREPAID","cpr",9496,28488
"21685198",16/05/2026,"75","VAS","PREPAID","_N",2866,1433
"216853771",16/05/2026,"75","VAS","HYB","_N",765,26775
"2168000",16/05/2026,"74","VAS","PREPAID","mo1",961,5766
"2168000",16/05/2026,"74","VAS","PREPAID","esl1",2866,1433
"2168000",16/05/2026,"74","VAS","HYB","se1",896,6272
"2168000",16/05/2026,"74","VAS","HYB","ajw1",63,378
"2168000",16/05/2026,"74","VAS","PREPAID","qe2",38,228
"2168000",16/05/2026,"74","VAS","HYB","ww",629,3145
"2168000",16/05/2026,"74","VAS","HYB","kid1",59,2655
"2168000",16/05/2026,"74","VAS","HYB","ab1",135,675
"21685856",16/05/2026,"75","VAS","HYB","_N",204,1428
"21685875",16/05/2026,"75","VAS","HYB","_N",288,2304
"21685008",16/05/2026,"75","VAS","HYB","_N",61,1525
"21685999",16/05/2026,"74","VAS","PREPAID","_N",10,144
"2168000",16/05/2026,"74","VAS","HYB","kow2",347,2082
"2168000",16/05/2026,"74","VAS","HYB","es1",341,1705
"2168000",16/05/2026,"74","VAS","HYB","too1",19,95
"2168000",16/05/2026,"74","VAS","HYB","se2",3,21
"216855202",16/05/2026,"75","VAS","PREPAID","_N",2,7
"2168000",17/05/2026,"74","VAS","PREPAID","mb1",41179,205895
"2168000",17/05/2026,"74","VAS","HYB","mb1",4150,2075
"2168000",17/05/2026,"74","VAS","PREPAID","ouk1",7068,3534
"216853771",17/05/2026,"75","VAS","PREPAID","_N",4112,14392
"2168000",17/05/2026,"74","VAS","PREPAID","se1",5012,35084
"2168000",17/05/2026,"74","VAS","PREPAID","est1",1387,62415
"21685220",17/05/2026,"75","VAS","PREPAID","_N",8729,34916
"2168000",17/05/2026,"74","VAS","PREPAID","nj1",3018,6036
"2168000",17/05/2026,"74","VAS","PREPAID","elj1",2350,940
"2168000",17/05/2026,"74","VAS","PREPAID","too1",656,328
"2168000",17/05/2026,"74","VAS","HYB","fig",434,2387
"2168590601",17/05/2026,"75","VAS","HYB","_N",470,235
"21685856",17/05/2026,"75","VAS","HYB","_N",173,1211
"2168000",17/05/2026,"74","VAS","PREPAID","gm",9606,38424
"21685515",17/05/2026,"75","VAS","HYB","_N",419,23045
"2168000",17/05/2026,"74","VAS","HYB","raf",549,2745
"2168000",17/05/2026,"74","VAS","PREPAID","kow",15339,92034
"2168000",17/05/2026,"74","VAS","PREPAID","dse",163,4075
"2168000",17/05/2026,"74","VAS","HYB","ww",403,2015
"2168000",17/05/2026,"74","VAS","HYB","taw1",569,3414
"2168000",17/05/2026,"74","VAS","HYB","ajw1",70,42
"2168000",17/05/2026,"74","VAS","HYB","sw1",137,822
"2168000",17/05/2026,"74","VAS","PREPAID","viu2",1,25
"2168000",17/05/2026,"74","VAS","PREPAID","sh2",10,1499
"2168000",17/05/2026,"74","VAS","HYB","cf",180,90
"216855194",17/05/2026,"75","VAS","HYB","_N",3,225
"21685555",17/05/2026,"74","VAS","HYB","_N",3,27
"2168000",18/05/2026,"74","VAS","PREPAID","fig2",1405,77275
"2168000",18/05/2026,"74","VAS","PREPAID","cf",5156,2578
"2168000",18/05/2026,"74","VAS","PREPAID","raf",13442,6721
"216855201",18/05/2026,"75","VAS","HYB","_N",1438,719
"2168000",18/05/2026,"74","VAS","PREPAID","esp",2389,11945
"2168000",18/05/2026,"74","VAS","HYB","mo1",62,372
"21685220",18/05/2026,"75","VAS","PREPAID","_N",8958,35832
"21685515",18/05/2026,"75","VAS","HYB","_N",436,2398
"2168000",18/05/2026,"74","VAS","PREPAID","viu1",1877,9385
"2168560602",18/05/2026,"75","VAS","PREPAID","_N",3438,15471
"2168590604",18/05/2026,"75","VAS","HYB","_N",74,4588
"21685198",18/05/2026,"75","VAS","PREPAID","_N",2839,14195
"2168000",18/05/2026,"74","VAS","HYB","kid1",93,4185
"216855193",18/05/2026,"75","VAS","PREPAID","_N",3411,47754
"2168000",18/05/2026,"74","VAS","HYB","cpr",533,1599
"2168000",18/05/2026,"74","VAS","HYB","dse",36,9
"2168000",18/05/2026,"74","VAS","HYB","sw1",135,81
"2168000",18/05/2026,"74","VAS","HYB","raf1",16,8
"2168000",18/05/2026,"74","VAS","HYB","cpt",29,1595
"2168000",18/05/2026,"74","VAS","HYB","dst",7,175
"2168000",18/05/2026,"74","VAS","HYB","sh2",8,11992
"2168000",18/05/2026,"74","VAS","PREPAID","exs2",1,35
"21685856",19/05/2026,"75","VAS","PREPAID","_N",3945,27615
"21685098",19/05/2026,"75","VAS","PREPAID","_N",8557,385065
"2168000",19/05/2026,"74","VAS","PREPAID","esl1",3090,1545
"216855194",19/05/2026,"75","VAS","PREPAID","_N",226,1695
"2168590602",19/05/2026,"75","VAS","HYB","_N",844,422
"21685875",19/05/2026,"75","VAS","HYB","_N",319,2552
"2168000",19/05/2026,"74","VAS","HYB","smt1",629,22015
"21685353",19/05/2026,"75","VAS","HYB","_N",497,1491
"2168000",19/05/2026,"74","VAS","HYB","qe3",96,528
"2168000",19/05/2026,"74","VAS","PREPAID","dse",171,4275
"21685008",19/05/2026,"75","VAS","PREPAID","_N",337,8425
"2168000",19/05/2026,"74","VAS","HYB","viu1",137,685
"21685510",19/05/2026,"74","VAS","HYB","_N",18,36
"2168000",19/05/2026,"74","VAS","PREPAID","sh1",5,4495
"21685999",19/05/2026,"74","VAS","PREPAID","_N",13,1872
"2168000",19/05/2026,"74","VAS","HYB","sh2",6,8994
"21685804",19/05/2026,"74","VAS","PREPAID","_N",3,432
"2168000",19/05/2026,"74","VAS","PREPAID","bus2",1,25
"2168000",19/05/2026,"74","VAS","HYB","dst",5,125
"2168560603",20/05/2026,"75","VAS","PREPAID","_N",4783,215235
"2168560601",20/05/2026,"75","VAS","PREPAID","_N",4801,216045
"2168590604",20/05/2026,"75","VAS","PREPAID","_N",2664,165168
"2168590604",20/05/2026,"75","VAS","HYB","_N",67,4154
"21685220",20/05/2026,"75","VAS","PREPAID","_N",8697,34788
"2168000",20/05/2026,"74","VAS","PREPAID","est1",543,24435
"2168000",20/05/2026,"74","VAS","PREPAID","esl1",3132,1566
"2168000",20/05/2026,"74","VAS","HYB","ra1",268,134
"2168000",20/05/2026,"74","VAS","HYB","fig2",121,6655
"2168000",20/05/2026,"74","VAS","HYB","mb1",3774,1887
"2168000",20/05/2026,"74","VAS","PREPAID","fig2",1298,7139
"2168000",20/05/2026,"74","VAS","HYB","es1",377,1885
"2168000",20/05/2026,"74","VAS","PREPAID","exs1",536,3216
"2168000",20/05/2026,"74","VAS","HYB","ouk1",1657,8285
"2168000",20/05/2026,"74","VAS","PREPAID","fof1",893,6251
"2168000",20/05/2026,"74","VAS","HYB","sw1",144,864
"2168000",20/05/2026,"74","VAS","PREPAID","qe1",198,1386
"2168000",20/05/2026,"74","VAS","HYB","elj1",103,412
"2168000",20/05/2026,"74","VAS","HYB","mo1",57,342
"2168000",20/05/2026,"74","VAS","HYB","nj1",68,136
"2168000",20/05/2026,"74","VAS","HYB","kow2",353,2118
"21685353",20/05/2026,"74","VAS","PREPAID","_N",4,6
"216855195",20/05/2026,"75","VAS","PREPAID","_N",2,5
"21685875",20/05/2026,"75","VAS","HYB","_N",299,2392
"2168000",20/05/2026,"74","VAS","PREPAID","vib1",7,35
"2168000",20/05/2026,"74","VAS","PREPAID","ajw2",8,48
"2168000",21/05/2026,"74","VAS","PREPAID","kow3",9723,58338
"2168000",21/05/2026,"74","VAS","HYB","kow",1160,696
"2168000",21/05/2026,"74","VAS","PREPAID","bus1",5876,35256
"2168000",21/05/2026,"74","VAS","PREPAID","rtt1",15508,69786
"21685220",21/05/2026,"75","VAS","PREPAID","_N",9386,37544
"2168000",21/05/2026,"74","VAS","PREPAID","es1",8177,40885
"2168000",21/05/2026,"74","VAS","PREPAID","fof1",868,6076
"2168000",21/05/2026,"74","VAS","PREPAID","foo1",345,15525
"21685220",21/05/2026,"75","VAS","HYB","_N",307,1228
"2168000",21/05/2026,"74","VAS","HYB","rtt1",704,3168
"2168000",21/05/2026,"74","VAS","PREPAID","ajw2",20,12
"2168000",21/05/2026,"74","VAS","HYB","cpr",575,1725
"21685008",21/05/2026,"75","VAS","HYB","_N",42,105
"2168000",21/05/2026,"74","VAS","HYB","ds",167,7515
"2168560601",21/05/2026,"75","VAS","HYB","_N",126,567
"2168000",21/05/2026,"74","VAS","HYB","es1",392,196
"21685988",21/05/2026,"74","VAS","PREPAID","_N",145,2175
"2168000",21/05/2026,"74","VAS","HYB","qe3",91,5005
"2168000",21/05/2026,"74","VAS","PREPAID","nj3",10,20
"2168000",21/05/2026,"74","VAS","HYB","nj1",66,132
"21685999",21/05/2026,"74","VAS","PREPAID","_N",21,3024
"21685580",21/05/2026,"74","VAS","HYB","_N",18,27
"21685001",21/05/2026,"75","VAS","PREPAID","_N",660,165
"2168000",21/05/2026,"74","VAS","HYB","nj2",4,28
"2168000",21/05/2026,"74","VAS","HYB","sh2",5,7495
"2168000",21/05/2026,"74","VAS","HYB","mo2",1,35
"2168000",22/05/2026,"74","VAS","PREPAID","kid1",1159,52155
"21685857",22/05/2026,"75","VAS","PREPAID","_N",4147,29029
"2168000",22/05/2026,"74","VAS","PREPAID","cpt",525,28875
"2168000",22/05/2026,"74","VAS","HYB","fof1",109,763
"21685875",22/05/2026,"75","VAS","HYB","_N",310,248
"2168000",22/05/2026,"74","VAS","HYB","sw1",168,1008
"2168000",22/05/2026,"74","VAS","PREPAID","foo1",387,17415
"2168000",22/05/2026,"74","VAS","PREPAID","exs1",572,3432
"2168000",22/05/2026,"74","VAS","HYB","tth",54,243
"2168000",22/05/2026,"74","VAS","HYB","cpr",591,1773
"21685580",22/05/2026,"74","VAS","HYB","_N",13,195
"21685198",22/05/2026,"75","VAS","HYB","_N",176,88
"21685085",22/05/2026,"74","VAS","HYB","_N",10,144
"2168000",22/05/2026,"74","VAS","PREPAID","ds",661,29745
"2168000",22/05/2026,"74","VAS","HYB","ds",84,378
"216855194",22/05/2026,"75","VAS","PREPAID","_N",214,1605
"21685510",22/05/2026,"74","VAS","HYB","_N",19,38
"21685988",22/05/2026,"74","VAS","HYB","_N",6,9
"2168000",22/05/2026,"74","VAS","HYB","mo2",1,35
"2168000",22/05/2026,"74","VAS","PREPAID","sw2",3,18
"21685940",22/05/2026,"74","VAS","PREPAID","_N",1,9
"2168000",23/05/2026,"74","VAS","PREPAID","mb1",43503,217515
"2168000",23/05/2026,"74","VAS","PREPAID","qe3",4836,26598
"2168000",23/05/2026,"74","VAS","PREPAID","bus1",6163,36978
"2168560601",23/05/2026,"75","VAS","PREPAID","_N",5638,25371
"2168000",23/05/2026,"74","VAS","PREPAID","kow",27968,167808
"2168590602",23/05/2026,"75","VAS","PREPAID","_N",11688,5844
"216855193",23/05/2026,"75","VAS","PREPAID","_N",3812,53368
"2168000",23/05/2026,"74","VAS","PREPAID","foo1",406,1827
"2168000",23/05/2026,"74","VAS","HYB","dse",42,105
"2168000",23/05/2026,"74","VAS","PREPAID","dse",223,5575
"2168590601",23/05/2026,"75","VAS","HYB","_N",675,3375
"2168000",23/05/2026,"74","VAS","HYB","mo1",83,498
"2168590604",23/05/2026,"75","VAS","HYB","_N",72,4464
"2168000",23/05/2026,"74","VAS","HYB","ds",134,603
"21685580",23/05/2026,"74","VAS","PREPAID","_N",17,255
"21685198",23/05/2026,"75","VAS","HYB","_N",171,855
"2168000",23/05/2026,"74","VAS","HYB","fof1",113,791
"2168000",23/05/2026,"74","VAS","HYB","sh2",6,8994
"2168000",23/05/2026,"74","VAS","PREPAID","exs2",1,35
"2168000",23/05/2026,"74","VAS","HYB","kid2",1,9
"2168000",24/05/2026,"74","VAS","PREPAID","elj1",2488,9952
"2168000",24/05/2026,"74","VAS","PREPAID","foo1",412,1854
"2168000",24/05/2026,"74","VAS","PREPAID","mb1",43815,219075
"21685220",24/05/2026,"75","VAS","PREPAID","_N",9200,3680
"2168000",24/05/2026,"74","VAS","HYB","ouk1",1902,951
"2168000",24/05/2026,"74","VAS","HYB","lig1",870,435
"21685353",24/05/2026,"75","VAS","PREPAID","_N",6515,19545
"2168590603",24/05/2026,"75","VAS","PREPAID","_N",4794,297228
"216853771",24/05/2026,"75","VAS","PREPAID","_N",2257,78995
"2168000",24/05/2026,"74","VAS","HYB","fig",408,2244
"2168000",24/05/2026,"74","VAS","HYB","cf",334,167
"2168000",24/05/2026,"74","VAS","HYB","rtt1",807,36315
"2168000",24/05/2026,"74","VAS","PREPAID","sw2",132,792
"2168000",24/05/2026,"74","VAS","HYB","cpr",583,1749
"21685510",24/05/2026,"74","VAS","PREPAID","_N",173,346
"2168000",24/05/2026,"74","VAS","HYB","est1",7,315
"2168000",24/05/2026,"74","VAS","HYB","qe2",7,42
"2168000",24/05/2026,"74","VAS","HYB","exs1",44,264
"2168000",24/05/2026,"74","VAS","PREPAID","taw2",11,385
"2168000",24/05/2026,"74","VAS","HYB","elj1",124,496
"2168000",24/05/2026,"74","VAS","HYB","qe1",6,42
"2168000",24/05/2026,"74","VAS","HYB","dsa",10,45
"2168000",24/05/2026,"74","VAS","HYB","viu1",184,92
"21685940",24/05/2026,"74","VAS","PREPAID","_N",1,9
"2168000",24/05/2026,"74","VAS","PREPAID","dsc",13,325
"2168000",24/05/2026,"74","VAS","HYB","vib1",3,15
"21685555",24/05/2026,"74","VAS","HYB","_N",2,18
"2168000",24/05/2026,"74","VAS","HYB","sh1",3,2697
"2168000",24/05/2026,"74","VAS","PREPAID","exs2",2,7
"2168000",24/05/2026,"74","VAS","HYB","dsc",1,25
"21685515",25/05/2026,"75","VAS","HYB","_N",530,2915
"2168000",25/05/2026,"74","VAS","PREPAID","tj",4499,202455
"2168000",25/05/2026,"74","VAS","PREPAID","kow3",11015,6609
"2168000",25/05/2026,"74","VAS","PREPAID","ww",17013,85065
"2168000",25/05/2026,"74","VAS","PREPAID","mb1",44743,223715
"2168000",25/05/2026,"74","VAS","PREPAID","plw1",22016,11008
"2168000",25/05/2026,"74","VAS","PREPAID","fig2",1510,8305
"2168000",25/05/2026,"74","VAS","HYB","lig1",873,4365
"2168000",25/05/2026,"74","VAS","PREPAID","exs1",646,3876
"2168000",25/05/2026,"74","VAS","HYB","fof1",150,105
"2168590604",25/05/2026,"75","VAS","HYB","_N",79,4898
"21685857",25/05/2026,"75","VAS","HYB","_N",143,1001
"2168000",25/05/2026,"74","VAS","HYB","too1",27,135
"21685580",25/05/2026,"74","VAS","PREPAID","_N",33,495
"21685580",25/05/2026,"74","VAS","HYB","_N",9,135
"2168000",25/05/2026,"74","VAS","HYB","foo1",23,1035
"21685085",25/05/2026,"74","VAS","HYB","_N",13,1872
"216855201",26/05/2026,"75","VAS","PREPAID","_N",14182,7091
"2168000",26/05/2026,"74","VAS","PREPAID","cf",6298,3149
"2168000",26/05/2026,"74","VAS","PREPAID","ww",17388,8694
"21685098",26/05/2026,"75","VAS","PREPAID","_N",9959,448155
"2168000",26/05/2026,"74","VAS","PREPAID","esl1",3650,1825
"2168000",26/05/2026,"74","VAS","PREPAID","gm",11251,45004
"2168000",26/05/2026,"74","VAS","PREPAID","exs1",607,3642
"2168000",26/05/2026,"74","VAS","PREPAID","kow3",11323,67938
"2168000",26/05/2026,"74","VAS","PREPAID","elj1",2922,11688
"2168000",26/05/2026,"74","VAS","PREPAID","mo1",1372,8232
"2168000",26/05/2026,"74","VAS","HYB","smt1",757,26495
"2168000",26/05/2026,"74","VAS","HYB","esp",186,93
"2168000",26/05/2026,"74","VAS","PREPAID","raf1",1014,507
"2168000",26/05/2026,"74","VAS","PREPAID","cpt",581,31955
"21685510",26/05/2026,"74","VAS","PREPAID","_N",914,1828
"2168000",26/05/2026,"74","VAS","HYB","cpr",629,1887
"2168000",26/05/2026,"74","VAS","HYB","rtt1",909,40905
"2168000",26/05/2026,"74","VAS","HYB","kid1",101,4545
"21685875",26/05/2026,"75","VAS","HYB","_N",360,288
"2168000",26/05/2026,"74","VAS","PREPAID","viu1",2333,11665
"21685351",26/05/2026,"75","VAS","HYB","_N",111,777
"21685988",26/05/2026,"74","VAS","PREPAID","_N",194,291
