"SHORT_CODE","START_DATE","EVENT_TYPE","CALL_TYPE","EVENT_STATUS","SUBSCRIBER_TYPE","KEYWORD","NB_TAXATION"
"21685822",31/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",01/05/2026,"74","VAS","Success","PREPAID","kow",27169
"2168000",01/05/2026,"74","VAS","Success","PREPAID","tts",3661
"2168000",01/05/2026,"74","VAS","Success","HYB","kow3",807
"2168000",01/05/2026,"74","VAS","Success","HYB","tts",299
"2168000",01/05/2026,"74","VAS","Success","HYB","es1",750
"2168000",01/05/2026,"74","VAS","Success","HYB","plw1",6205
"2168000",01/05/2026,"74","VAS","Success","HYB","gm",267
"2168000",01/05/2026,"74","VAS","Success","HYB","sw1",336
"216853771",01/05/2026,"75","VAS","Success","PREPAID","_N",4535
"2168000",01/05/2026,"74","VAS","Success","HYB","cf",674
"2168000",01/05/2026,"74","VAS","Success","HYB","bus1",2331
"2168000",01/05/2026,"74","VAS","Success","PREPAID","fof1",605
"2168000",01/05/2026,"74","VAS","Success","HYB","kid1",100
"2168000",01/05/2026,"74","VAS","Success","POSTPAID","ouk1",64
"2168000",01/05/2026,"74","VAS","Success","POSTPAID","plw1",114
"2168000",01/05/2026,"74","VAS","Success","HYB","foo1",2
"21685988",01/05/2026,"74","VAS","Success","HYB","_N",16
"2168000",01/05/2026,"74","VAS","Success","PREPAID","sh2",25
"21685353",01/05/2026,"75","VAS","Success","PREPAID","_N",6887
"21685285",01/05/2026,"74","VAS","Success","PREPAID","_N",8
"21685051",01/05/2026,"75","VAS","Success","HYB","_N",8
"216855194",01/05/2026,"75","VAS","Success","HYB","_N",4
"2168000",01/05/2026,"74","VAS","Success","HYB","dsc",2
"21685085",01/05/2026,"74","VAS","Success","HYB","_N",9
"21685455",01/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",02/05/2026,"74","VAS","Success","PREPAID","kow",27587
"2168000",02/05/2026,"74","VAS","Success","PREPAID","ajw1",4945
"2168000",02/05/2026,"74","VAS","Success","HYB","ajw1",107
"2168000",02/05/2026,"74","VAS","Success","HYB","cpt",56
"2168000",02/05/2026,"74","VAS","Success","HYB","9is",310
"2168000",02/05/2026,"74","VAS","Success","HYB","fig2",221
"2168000",02/05/2026,"74","VAS","Success","PREPAID","bus1",5804
"2168000",02/05/2026,"74","VAS","Success","PREPAID","smt1",10280
"2168000",02/05/2026,"74","VAS","Success","PREPAID","taw1",5799
"216853771",02/05/2026,"75","VAS","Success","PREPAID","_N",4433
"2168590601",02/05/2026,"75","VAS","Success","PREPAID","_N",10049
"2168000",02/05/2026,"74","VAS","Success","POSTPAID","bus1",38
"2168000",02/05/2026,"74","VAS","Success","POSTPAID","raf",1
"21685198",02/05/2026,"75","VAS","Success","PREPAID","_N",2898
"2168560602",02/05/2026,"75","VAS","Success","PREPAID","_N",3689
"21685098",02/05/2026,"75","VAS","Success","PREPAID","_N",7944
"2168000",02/05/2026,"74","VAS","Success","HYB","taw2",3
"21685351",02/05/2026,"75","VAS","Success","PREPAID","_N",1018
"21685035",02/05/2026,"74","VAS","Success","HYB","_N",1
"21685008",02/05/2026,"75","VAS","Success","HYB","_N",49
"2168000",03/05/2026,"74","VAS","Success","PREPAID","smt1",9711
"2168000",03/05/2026,"74","VAS","Success","PREPAID","elj1",2304
"2168000",03/05/2026,"74","VAS","Success","HYB","taw1",714
"2168000",03/05/2026,"74","VAS","Success","PREPAID","mo1",942
"2168000",03/05/2026,"74","VAS","Success","PREPAID","fig2",1402
"2168000",03/05/2026,"74","VAS","Success","HYB","fig",592
"2168000",03/05/2026,"74","VAS","Success","PREPAID","lig1",4168
"2168000",03/05/2026,"74","VAS","Success","HYB","cf",457
"2168000",03/05/2026,"74","VAS","Success","PREPAID","sw1",6761
"216853771",03/05/2026,"75","VAS","Success","PREPAID","_N",4130
"21685098",03/05/2026,"75","VAS","Success","PREPAID","_N",7172
"21685515",03/05/2026,"75","VAS","Success","PREPAID","_N",3300
"2168000",03/05/2026,"74","VAS","Success","HYB","qe3",109
"2168000",03/05/2026,"74","VAS","Success","PREPAID","ich1",2
"2168000",03/05/2026,"74","VAS","Success","HYB","gm",216
"2168000",03/05/2026,"74","VAS","Success","POSTPAID","lig1",21
"2168000",03/05/2026,"74","VAS","Success","POSTPAID","esl1",1
"2168000",03/05/2026,"74","VAS","Success","PREPAID","ms",1
"2168000",03/05/2026,"74","VAS","Success","POSTPAID","fig",4
"2168000",03/05/2026,"74","VAS","Success","POSTPAID","smt1",1
"2168000",03/05/2026,"74","VAS","Success","HYB","dse",36
"2168000",03/05/2026,"74","VAS","Success","HYB","viu1",234
"2168000",03/05/2026,"74","VAS","Success","HYB","sh1",3
"21685999",03/05/2026,"74","VAS","Success","HYB","_N",16
"21685230",03/05/2026,"74","VAS","Success","PREPAID","_N",8
"2168000",03/05/2026,"74","VAS","Success","PREPAID","kly",1
"21685285",03/05/2026,"74","VAS","Success","PREPAID","_N",4
"21685000",03/05/2026,"74","VAS","Success","HYB","_N",1
"21685230",03/05/2026,"74","VAS","Success","HYB","_N",1
"2168000",04/05/2026,"74","VAS","Success","PREPAID","kow3",10107
"2168000",04/05/2026,"74","VAS","Success","PREPAID","kow",28198
"2168000",04/05/2026,"74","VAS","Success","PREPAID","rtt1",14158
"2168000",04/05/2026,"74","VAS","Success","PREPAID","kid1",967
"2168000",04/05/2026,"74","VAS","Success","HYB","lig1",1058
"2168000",04/05/2026,"74","VAS","Success","HYB","tts",197
"2168000",04/05/2026,"74","VAS","Success","POSTPAID","bus1",38
"2168000",04/05/2026,"74","VAS","Success","POSTPAID","fig2",3
"2168560603",04/05/2026,"75","VAS","Success","PREPAID","_N",5347
"21685580",04/05/2026,"74","VAS","Success","PREPAID","_N",34
"21685353",04/05/2026,"75","VAS","Success","PREPAID","_N",6939
"2168590604",04/05/2026,"75","VAS","Success","PREPAID","_N",3116
"2168000",04/05/2026,"74","VAS","Success","POSTPAID","lig1",17
"2168000",04/05/2026,"74","VAS","Success","PREPAID","ich1",1
"2168000",04/05/2026,"74","VAS","Success","PREPAID","ds",924
"21685666",04/05/2026,"74","VAS","Success","HYB","_N",21
"21685198",04/05/2026,"75","VAS","Success","PREPAID","_N",2945
"21685510",04/05/2026,"74","VAS","Success","PREPAID","_N",74
"2168000",04/05/2026,"74","VAS","Success","PREPAID","dsc",22
"21685555",04/05/2026,"74","VAS","Success","PREPAID","_N",14
"21685035",04/05/2026,"74","VAS","Success","PREPAID","_N",41
"21685004",04/05/2026,"74","VAS","Success","PREPAID","_N",9
"21685515",04/05/2026,"75","VAS","Success","PREPAID","_N",3686
"21687694546646688464900",04/05/2026,"74","VAS","Success","PREPAID","_N",1
"216855193",04/05/2026,"75","VAS","Success","HYB","_N",77
"21685888",04/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685988",04/05/2026,"74","VAS","Success","HYB","_N",7
"2168000",04/05/2026,"74","VAS","Success","HYB","taw2",1
"21685005",04/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168590602",05/05/2026,"75","VAS","Success","PREPAID","_N",10196
"2168000",05/05/2026,"74","VAS","Success","PREPAID","ouk1",7683
"2168000",05/05/2026,"74","VAS","Success","PREPAID","cf",4356
"2168000",05/05/2026,"74","VAS","Success","PREPAID","ab1",4753
"2168000",05/05/2026,"74","VAS","Success","HYB","taw1",660
"216853771",05/05/2026,"75","VAS","Success","HYB","_N",761
"2168590604",05/05/2026,"75","VAS","Success","HYB","_N",99
"2168000",05/05/2026,"74","VAS","Success","PREPAID","foo1",151
"21685988",05/05/2026,"74","VAS","Success","PREPAID","_N",225
"2168000",05/05/2026,"74","VAS","Success","HYB","tj",570
"21685198",05/05/2026,"75","VAS","Success","HYB","_N",171
"21685555",05/05/2026,"74","VAS","Success","HYB","_N",1
"2168000",05/05/2026,"74","VAS","Success","PREPAID","nj3",9
"21685035",05/05/2026,"74","VAS","Success","PREPAID","_N",58
"21685285",05/05/2026,"74","VAS","Success","HYB","_N",6
"2168000",05/05/2026,"74","VAS","Success","HYB","cpt",37
"2168000",05/05/2026,"74","VAS","Success","HYB","ds",149
"2168000",05/05/2026,"74","VAS","Success","HYB","raf1",40
"2168000",05/05/2026,"74","VAS","Success","HYB","dst",7
"21685353",05/05/2026,"74","VAS","Success","HYB","_N",1
"216855194",05/05/2026,"75","VAS","Success","PREPAID","_N",189
"21685353",05/05/2026,"74","VAS","Success","PREPAID","_N",5
"216855195",05/05/2026,"75","VAS","Success","PREPAID","_N",2
"216855194",05/05/2026,"75","VAS","Success","HYB","_N",3
"2161810",05/05/2026,"74","VAS","Success","HYB","_N",1
"2168000",06/05/2026,"74","VAS","Success","HYB","9is",214
"2168000",06/05/2026,"74","VAS","Success","PREPAID","cf",4581
"2168000",06/05/2026,"74","VAS","Success","HYB","kow3",519
"2168000",06/05/2026,"74","VAS","Success","HYB","ww",870
"2168000",06/05/2026,"74","VAS","Success","PREPAID","sw1",7420
"2168000",06/05/2026,"74","VAS","Success","HYB","kow2",369
"2168000",06/05/2026,"74","VAS","Success","HYB","sw1",165
"2168000",06/05/2026,"74","VAS","Success","PREPAID","plw1",21810
"2168000",06/05/2026,"74","VAS","Success","PREPAID","bus1",5906
"2168000",06/05/2026,"74","VAS","Success","HYB","kid1",67
"2168000",06/05/2026,"74","VAS","Success","HYB","foo1",9
"2168560601",06/05/2026,"75","VAS","Success","PREPAID","_N",4051
"21685098",06/05/2026,"75","VAS","Success","PREPAID","_N",5323
"21685085",06/05/2026,"74","VAS","Success","PREPAID","_N",149
"2168000",06/05/2026,"74","VAS","Success","PREPAID","fof1",826
"2168000",06/05/2026,"74","VAS","Success","POSTPAID","fig2",1
"2168000",06/05/2026,"74","VAS","Success","HYB","raf",680
"21685988",06/05/2026,"74","VAS","Success","PREPAID","_N",120
"2168000",06/05/2026,"74","VAS","Success","PREPAID","mo1",1091
"2168000",06/05/2026,"74","VAS","Success","PREPAID","esp",2301
"2168000",06/05/2026,"74","VAS","Success","HYB","sh2",7
"21685035",06/05/2026,"74","VAS","Success","PREPAID","_N",48
"21685515",06/05/2026,"75","VAS","Success","HYB","_N",428
"21685353",06/05/2026,"75","VAS","Success","PREPAID","_N",12185
"2168000",06/05/2026,"74","VAS","Success","HYB","est1",23
"2168000",07/05/2026,"74","VAS","Success","PREPAID","gm",10453
"2168000",07/05/2026,"74","VAS","Success","PREPAID","plw1",21359
"2168000",07/05/2026,"74","VAS","Success","PREPAID","cf",4611
"2168000",07/05/2026,"74","VAS","Success","HYB","esl1",322
"2168000",07/05/2026,"74","VAS","Success","POSTPAID","mb1",50
"2168590604",07/05/2026,"75","VAS","Success","PREPAID","_N",29185
"2168000",07/05/2026,"74","VAS","Success","POSTPAID","ouk1",29
"21685035",06/05/2026,"74","VAS","Success","HYB","_N",10
"216855193",06/05/2026,"75","VAS","Success","HYB","_N",56
"21685004",06/05/2026,"74","VAS","Success","HYB","_N",1
"2168000",07/05/2026,"74","VAS","Success","PREPAID","mo1",1045
"21685285",07/05/2026,"74","VAS","Success","PREPAID","_N",6
"2168590602",07/05/2026,"75","VAS","Success","PREPAID","_N",8511
"21685857",07/05/2026,"75","VAS","Success","PREPAID","_N",5219
"2168000",07/05/2026,"74","VAS","Success","HYB","fof1",85
"2168000",07/05/2026,"74","VAS","Success","POSTPAID","viu1",2
"2168000",07/05/2026,"74","VAS","Success","HYB","dst",3
"21685008",07/05/2026,"75","VAS","Success","PREPAID","_N",648
"2168000",07/05/2026,"74","VAS","Success","POSTPAID","se1",4
"2168590604",07/05/2026,"75","VAS","Success","HYB","_N",1834
"216855193",07/05/2026,"75","VAS","Success","HYB","_N",69
"21685510",07/05/2026,"74","VAS","Success","HYB","_N",14
"21685001",07/05/2026,"75","VAS","Success","PREPAID","_N",894
"21687543813",07/05/2026,"74","VAS","Success","PREPAID","_N",2
"21685000",07/05/2026,"74","VAS","Success","HYB","_N",1
"21685008",07/05/2026,"74","VAS","Success","PREPAID","default",1
"2168000",08/05/2026,"74","VAS","Success","PREPAID","tj",3814
"2168000",08/05/2026,"74","VAS","Success","HYB","kow3",487
"2168000",08/05/2026,"74","VAS","Success","HYB","kow",1142
"2168000",08/05/2026,"74","VAS","Success","HYB","esl1",299
"2168000",08/05/2026,"74","VAS","Success","PREPAID","esl1",2728
"2168000",08/05/2026,"74","VAS","Success","HYB","sw1",146
"2168000",08/05/2026,"74","VAS","Success","HYB","tts",170
"2168000",08/05/2026,"74","VAS","Success","PREPAID","nj1",3116
"2168000",08/05/2026,"74","VAS","Success","PREPAID","foo1",140
"2168000",08/05/2026,"74","VAS","Success","PREPAID","esp",2280
"2168000",08/05/2026,"74","VAS","Success","POSTPAID","cpr",1
"2168000",08/05/2026,"74","VAS","Success","POSTPAID","fig",5
"2168000",08/05/2026,"74","VAS","Success","POSTPAID","kow2",1
"2168000",08/05/2026,"74","VAS","Success","HYB","nj1",72
"2168000",08/05/2026,"74","VAS","Success","HYB","mo1",75
"21685580",08/05/2026,"74","VAS","Success","HYB","_N",24
"2168000",08/05/2026,"74","VAS","Success","HYB","est1",22
"21685035",08/05/2026,"74","VAS","Success","HYB","_N",21
"2168000",08/05/2026,"74","VAS","Success","PREPAID","sh1",9
"21685510",08/05/2026,"74","VAS","Success","HYB","_N",32
"21685353",08/05/2026,"75","VAS","Success","PREPAID","_N",6971
"21685220",08/05/2026,"75","VAS","Success","PREPAID","_N",9495
"21685220",08/05/2026,"75","VAS","Success","HYB","_N",284
"2168000",08/05/2026,"74","VAS","Success","PREPAID","viu3",1
"2168774845343",08/05/2026,"74","VAS","Success","HYB","_N",1
"216855194",08/05/2026,"75","VAS","Success","PREPAID","_N",242
"21685353",08/05/2026,"74","VAS","Success","PREPAID","_N",2
"21685051",08/05/2026,"74","VAS","Success","PREPAID","_N",6
"21685580",08/05/2026,"74","VAS","Success","POSTPAID","_N",1
"2168000",09/05/2026,"74","VAS","Success","PREPAID","kow2",6421
"2168000",09/05/2026,"74","VAS","Success","PREPAID","gm",9709
"2168000",09/05/2026,"74","VAS","Success","HYB","cpr",527
"2168000",09/05/2026,"74","VAS","Success","PREPAID","fig2",1278
"2168000",09/05/2026,"74","VAS","Success","PREPAID","qe3",4589
"2168000",09/05/2026,"74","VAS","Success","HYB","lig1",857
"216855201",09/05/2026,"75","VAS","Success","PREPAID","_N",13446
"216853771",09/05/2026,"75","VAS","Success","PREPAID","_N",4348
"216853771",09/05/2026,"75","VAS","Success","HYB","_N",744
"2168000",09/05/2026,"74","VAS","Success","PREPAID","smt1",10159
"2168000",09/05/2026,"74","VAS","Success","HYB","nj1",72
"2168590603",09/05/2026,"75","VAS","Success","PREPAID","_N",4045
"2168000",09/05/2026,"74","VAS","Success","PREPAID","est1",1465
"2168000",09/05/2026,"74","VAS","Success","PREPAID","se1",5339
"2168000",09/05/2026,"74","VAS","Success","PREPAID","too1",674
"2168000",09/05/2026,"74","VAS","Success","HYB","dse",55
"21685098",09/05/2026,"75","VAS","Success","PREPAID","_N",9016
"21685875",09/05/2026,"75","VAS","Success","HYB","_N",217
"21685988",09/05/2026,"74","VAS","Success","PREPAID","_N",84
"21685098",09/05/2026,"75","VAS","Success","HYB","_N",806
"2168560603",09/05/2026,"75","VAS","Success","PREPAID","_N",5110
"21685353",09/05/2026,"75","VAS","Success","HYB","_N",445
"2168560603",09/05/2026,"75","VAS","Success","HYB","_N",213
"216855194",09/05/2026,"75","VAS","Success","PREPAID","_N",199
"21685285",09/05/2026,"74","VAS","Success","HYB","_N",2
"216855195",09/05/2026,"75","VAS","Success","PREPAID","_N",5
"21685035",09/05/2026,"74","VAS","Success","HYB","_N",4
"21685580",09/05/2026,"74","VAS","Success","HYB","_N",13
"2168000",09/05/2026,"74","VAS","Success","HYB","exs2",1
"2168000",10/05/2026,"74","VAS","Success","HYB","mb1",3729
"2168000",10/05/2026,"74","VAS","Success","PREPAID","ab1",4142
"216855201",10/05/2026,"75","VAS","Success","PREPAID","_N",12606
"2168000",10/05/2026,"74","VAS","Success","PREPAID","esp",2095
"2168000",10/05/2026,"74","VAS","Success","HYB","bus1",1267
"2168000",10/05/2026,"74","VAS","Success","PREPAID","kow2",5981
"2168000",10/05/2026,"74","VAS","Success","HYB","cpr",536
"2168000",10/05/2026,"74","VAS","Success","HYB","rtt1",720
"2168000",10/05/2026,"74","VAS","Success","PREPAID","kid1",858
"2168000",10/05/2026,"74","VAS","Success","HYB","kow2",315
"2168000",10/05/2026,"74","VAS","Success","POSTPAID","plw1",30
"2168560601",10/05/2026,"75","VAS","Success","PREPAID","_N",4557
"2168000",10/05/2026,"74","VAS","Success","PREPAID","elj1",2257
"21685008",10/05/2026,"75","VAS","Success","HYB","_N",36
"2168000",10/05/2026,"74","VAS","Success","HYB","elj1",125
"2168000",10/05/2026,"74","VAS","Success","HYB","taw1",600
"2168000",10/05/2026,"74","VAS","Success","HYB","smt1",554
"2168000",10/05/2026,"74","VAS","Success","PREPAID","taw2",10
"2168000",10/05/2026,"74","VAS","Success","PREPAID","tth",957
"2168000",10/05/2026,"74","VAS","Success","PREPAID","fof1",622
"2168000",10/05/2026,"74","VAS","Success","PREPAID","mel1",521
"2168000",10/05/2026,"74","VAS","Success","POSTPAID","viu1",4
"2168000",10/05/2026,"74","VAS","Success","PREPAID","nj2",21
"2168590604",10/05/2026,"75","VAS","Success","HYB","_N",78
"21685510",10/05/2026,"74","VAS","Success","PREPAID","_N",43
"21685351",10/05/2026,"75","VAS","Success","PREPAID","_N",1013
"216877153",10/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685012",10/05/2026,"74","VAS","Success","PREPAID","_N",2
"2168000",10/05/2026,"74","VAS","Success","PREPAID","mo2",2
"2168000",10/05/2026,"74","VAS","Success","HYB","taw2",2
"216853773",10/05/2026,"75","VAS","Success","PREPAID","_N",1
"2168000",11/05/2026,"74","VAS","Success","PREPAID","ajw1",4886
"2168000",11/05/2026,"74","VAS","Success","PREPAID","ra1",3332
"2168000",11/05/2026,"74","VAS","Success","PREPAID","es1",6868
"2168000",11/05/2026,"74","VAS","Success","HYB","kow",1048
"2168000",11/05/2026,"74","VAS","Success","HYB","tj",491
"2168000",11/05/2026,"74","VAS","Success","HYB","kow2",316
"2168000",11/05/2026,"74","VAS","Success","HYB","sw1",148
"2168000",11/05/2026,"74","VAS","Success","PREPAID","esl1",2889
"216855201",11/05/2026,"75","VAS","Success","PREPAID","_N",13394
"216853771",11/05/2026,"75","VAS","Success","PREPAID","_N",4359
"2168000",11/05/2026,"74","VAS","Success","HYB","ajw1",64
"2168000",11/05/2026,"74","VAS","Success","PREPAID","vib1",4
"2168000",11/05/2026,"74","VAS","Success","PREPAID","esp",2292
"2168000",11/05/2026,"74","VAS","Success","HYB","fig2",111
"2168000",11/05/2026,"74","VAS","Success","PREPAID","fof1",642
"2168000",11/05/2026,"74","VAS","Success","POSTPAID","raf",4
"2168000",11/05/2026,"74","VAS","Success","PREPAID","mel1",1989
"2168000",11/05/2026,"74","VAS","Success","HYB","se1",861
"2168000",11/05/2026,"74","VAS","Success","HYB","raf1",29
"2168000",11/05/2026,"74","VAS","Success","PREPAID","se1",5193
"2168000",11/05/2026,"74","VAS","Success","POSTPAID","se1",7
"2168590603",11/05/2026,"75","VAS","Success","PREPAID","_N",4102
"2168590602",11/05/2026,"75","VAS","Success","HYB","_N",836
"2168000",11/05/2026,"74","VAS","Success","HYB","dst",5
"2168590603",11/05/2026,"75","VAS","Success","HYB","_N",181
"21685510",11/05/2026,"74","VAS","Success","PREPAID","_N",73
"2168560602",11/05/2026,"75","VAS","Success","HYB","_N",303
"21685285",11/05/2026,"74","VAS","Success","PREPAID","_N",11
"21685085",11/05/2026,"74","VAS","Success","HYB","_N",8
"21685666",11/05/2026,"74","VAS","Success","HYB","_N",22
"21685008",11/05/2026,"75","VAS","Success","PREPAID","_N",440
"21685988",11/05/2026,"74","VAS","Success","HYB","_N",17
"2168000",11/05/2026,"74","VAS","Success","HYB","qe1",8
"216855202",11/05/2026,"75","VAS","Success","PREPAID","_N",1
"2168000",12/05/2026,"74","VAS","Success","HYB","es1",348
"2168000",12/05/2026,"74","VAS","Success","PREPAID","cpr",9530
"2168000",12/05/2026,"74","VAS","Success","PREPAID","ajw1",4950
"2168000",12/05/2026,"74","VAS","Success","PREPAID","9is",7170
"2168000",12/05/2026,"74","VAS","Success","PREPAID","tts",3528
"2168000",12/05/2026,"74","VAS","Success","PREPAID","cf",4424
"2168000",12/05/2026,"74","VAS","Success","HYB","9is",167
"2168000",12/05/2026,"74","VAS","Success","HYB","mb1",3822
"2168000",12/05/2026,"74","VAS","Success","PREPAID","qe3",4694
"2168000",12/05/2026,"74","VAS","Success","HYB","raf",558
"2168000",12/05/2026,"74","VAS","Success","PREPAID","nj1",3328
"2168000",12/05/2026,"74","VAS","Success","HYB","lig1",888
"2168000",12/05/2026,"74","VAS","Success","PREPAID","esp",2298
"2168000",12/05/2026,"74","VAS","Success","PREPAID","qe1",162
"216855201",12/05/2026,"75","VAS","Success","HYB","_N",1520
"2168590602",12/05/2026,"75","VAS","Success","PREPAID","_N",10042
"2168000",12/05/2026,"74","VAS","Success","POSTPAID","mb1",45
"2168000",12/05/2026,"74","VAS","Success","POSTPAID","sw1",1
"2168000",12/05/2026,"74","VAS","Success","POSTPAID","esl1",4
"2168000",12/05/2026,"74","VAS","Success","POSTPAID","bus1",7
"21685085",12/05/2026,"74","VAS","Success","PREPAID","_N",249
"2168000",12/05/2026,"74","VAS","Success","HYB","mel1",28
"2168000",12/05/2026,"74","VAS","Success","PREPAID","taw2",10
"2168560603",12/05/2026,"75","VAS","Success","PREPAID","_N",4924
"2168560602",12/05/2026,"75","VAS","Success","HYB","_N",330
"21685001",12/05/2026,"75","VAS","Success","PREPAID","_N",857
"21685205",12/05/2026,"74","VAS","Success","HYB","_N",1
"216855194",12/05/2026,"75","VAS","Success","HYB","_N",5
"2168000",13/05/2026,"74","VAS","Success","PREPAID","ouk1",7447
"2168000",13/05/2026,"74","VAS","Success","PREPAID","tts",3610
"2168000",13/05/2026,"74","VAS","Success","PREPAID","fig",7539
"2168000",13/05/2026,"74","VAS","Success","HYB","gm",149
"2168000",13/05/2026,"74","VAS","Success","HYB","es1",372
"2168000",13/05/2026,"74","VAS","Success","HYB","fig2",103
"2168000",13/05/2026,"74","VAS","Success","HYB","ww",640
"2168000",13/05/2026,"74","VAS","Success","HYB","esl1",286
"2168000",13/05/2026,"74","VAS","Success","HYB","ab1",124
"2168000",13/05/2026,"74","VAS","Success","HYB","bus1",1373
"2168000",13/05/2026,"74","VAS","Success","PREPAID","raf",12722
"2168000",13/05/2026,"74","VAS","Success","PREPAID","taw1",5856
"2168000",13/05/2026,"74","VAS","Success","HYB","lig1",878
"2168000",13/05/2026,"74","VAS","Success","HYB","cpt",26
"2168000",13/05/2026,"74","VAS","Success","HYB","fof1",101
"216855201",13/05/2026,"75","VAS","Success","PREPAID","_N",13308
"2168590601",13/05/2026,"75","VAS","Success","PREPAID","_N",9300
"21685515",13/05/2026,"75","VAS","Success","PREPAID","_N",3512
"2168000",13/05/2026,"74","VAS","Success","HYB","raf",520
"21685857",13/05/2026,"75","VAS","Success","HYB","_N",143
"2168560603",13/05/2026,"75","VAS","Success","PREPAID","_N",4916
"2168000",13/05/2026,"74","VAS","Success","HYB","sh2",8
"2168000",13/05/2026,"74","VAS","Success","PREPAID","nj2",46
"2168000",13/05/2026,"74","VAS","Success","PREPAID","viu2",2
"216855193",13/05/2026,"75","VAS","Success","PREPAID","_N",3593
"21685666",13/05/2026,"74","VAS","Success","HYB","_N",7
"21685505",13/05/2026,"74","VAS","Success","HYB","_N",1
"2168000",13/05/2026,"74","VAS","Success","POSTPAID","qe3",1
"21687785",13/05/2026,"74","VAS","Success","PREPAID","_N",3
"21685005",13/05/2026,"74","VAS","Success","HYB","_N",1
"216853771",14/05/2026,"75","VAS","Success","HYB","_N",783
"2168000",14/05/2026,"74","VAS","Success","PREPAID","raf1",838
"2168000",14/05/2026,"74","VAS","Success","PREPAID","raf",12921
"2168000",14/05/2026,"74","VAS","Success","HYB","ouk1",1739
"2168000",14/05/2026,"74","VAS","Success","HYB","exs1",49
"2168000",14/05/2026,"74","VAS","Success","PREPAID","elj1",2311
"2168000",14/05/2026,"74","VAS","Success","HYB","raf",567
"2168000",14/05/2026,"74","VAS","Success","PREPAID","qe1",156
"2168000",14/05/2026,"74","VAS","Success","HYB","nj1",60
"2168000",14/05/2026,"74","VAS","Success","HYB","tth",51
"21685353",14/05/2026,"75","VAS","Success","PREPAID","_N",6835
"21685856",14/05/2026,"75","VAS","Success","PREPAID","_N",4143
"21685515",14/05/2026,"75","VAS","Success","HYB","_N",438
"21685505",14/05/2026,"74","VAS","Success","PREPAID","_N",2
"21685990",14/05/2026,"74","VAS","Success","PREPAID","_N",3
"21685351",14/05/2026,"75","VAS","Success","HYB","_N",110
"2168000",14/05/2026,"74","VAS","Success","HYB","nj2",3
"2168000",14/05/2026,"74","VAS","Success","PREPAID","mo2",5
"21685988",14/05/2026,"74","VAS","Success","POSTPAID","_N",1
"2168000",15/05/2026,"74","VAS","Success","PREPAID","cf",4954
"2168000",15/05/2026,"74","VAS","Success","PREPAID","tj",4159
"216853771",15/05/2026,"75","VAS","Success","HYB","_N",801
"2168000",15/05/2026,"74","VAS","Success","PREPAID","plw1",20395
"2168000",14/05/2026,"74","VAS","Success","HYB","nj3",1
"2168000",15/05/2026,"74","VAS","Success","HYB","plw1",3662
"2168000",15/05/2026,"74","VAS","Success","HYB","foo1",16
"2168000",15/05/2026,"74","VAS","Success","HYB","fof1",101
"2168000",15/05/2026,"74","VAS","Success","POSTPAID","fig",5
"2168000",15/05/2026,"74","VAS","Success","POSTPAID","raf",1
"2161810",15/05/2026,"74","VAS","Success","PREPAID","_N",10
"2168000",15/05/2026,"74","VAS","Success","POSTPAID","fof1",5
"21687012",15/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685515",15/05/2026,"75","VAS","Success","HYB","_N",410
"21685230",15/05/2026,"74","VAS","Success","POSTPAID","_N",2
"21685001",15/05/2026,"75","VAS","Success","HYB","_N",90
"2168000",15/05/2026,"74","VAS","Success","PREPAID","tch3",1
"2168000",15/05/2026,"74","VAS","Success","HYB","dst",5
"21685085",15/05/2026,"74","VAS","Success","HYB","_N",3
"21685285",15/05/2026,"74","VAS","Success","HYB","_N",1
"2168000",16/05/2026,"74","VAS","Success","PREPAID","es1",6862
"2168000",16/05/2026,"74","VAS","Success","PREPAID","tj",3881
"2168000",16/05/2026,"74","VAS","Success","PREPAID","ab1",4575
"2168000",16/05/2026,"74","VAS","Success","PREPAID","kow",29256
"2168000",16/05/2026,"74","VAS","Success","HYB","tj",571
"2168000",16/05/2026,"74","VAS","Success","PREPAID","plw1",19961
"2168000",16/05/2026,"74","VAS","Success","PREPAID","fig2",1250
"2168000",16/05/2026,"74","VAS","Success","HYB","ouk1",1664
"2168000",16/05/2026,"74","VAS","Success","PREPAID","smt1",10178
"2168590601",16/05/2026,"75","VAS","Success","PREPAID","_N",9353
"2168000",16/05/2026,"74","VAS","Success","POSTPAID","mb1",52
"2168000",16/05/2026,"74","VAS","Success","POSTPAID","rtt1",1
"2168000",16/05/2026,"74","VAS","Success","HYB","taw1",621
"21685857",16/05/2026,"75","VAS","Success","PREPAID","_N",3984
"2168000",16/05/2026,"74","VAS","Success","POSTPAID","cpr",1
"2168000",16/05/2026,"74","VAS","Success","PREPAID","mel1",2050
"2168560603",16/05/2026,"75","VAS","Success","HYB","_N",199
"2168000",16/05/2026,"74","VAS","Success","PREPAID","dsc",19
"21685666",16/05/2026,"74","VAS","Success","PREPAID","_N",19
"21685351",16/05/2026,"75","VAS","Success","PREPAID","_N",1019
